central_bank_code,currency,indicator_key,indicator,indicator_category,target_families,initial_signed_weight,initial_abs_weight,avg_abs_correlation,avg_model_importance,avg_pca_score,economic_rationale,initial_normalized_abs_weight,impact_score,contribution_hit_rate,refinement_multiplier,refined_signed_weight,refined_abs_weight,refined_normalized_abs_weight,weight_change,refinement_rationale,production_signed_weight,production_abs_weight,production_weight_pct
ECB,EUR,services_pmi,Services PMI,Growth,inflation,-0.0130597728891119,0.0130597728891119,0.1890884041036828,0.0,0.3756753064500868,Linked to inflation; strongest target link is inflation with Pearson -0.19. weak negative Pearson correlation (-0.19); Spearman -0.20; PCA loading signal 0.38,0.0284713280199688,0.296182554665338,0.5789473684210527,1.296182554665338,-0.0169278497867581,0.0169278497867581,0.0380173343507328,0.0095460063307639,Increased: contribution aligned with forward FX returns.,-0.039051882327404086,0.039051882327404086,3.9051882327404086
ECB,EUR,unemployment_rate,Unemployment Rate,Labor,"gdp_growth,inflation",-0.011892467213239,0.011892467213239,0.4004316102792407,0.0287235507277413,0.3711035434790552,"Linked to gdp_growth, inflation; strongest target link is inflation with Pearson -0.68. moderate negative Pearson correlation (-0.68); Spearman -0.48; PCA loading signal 0.37; model importance signal 0.03",0.0259265101981324,0.0858631919913864,0.5540540540540541,1.0858631919913864,-0.0129135924088206,0.0129135924088206,0.0290019327002333,0.0030754225021008,Mostly unchanged: validation signal was neutral.,-0.029791148759354662,0.029791148759354662,2.9791148759354664
ECB,EUR,cpi_index,Consumer Price Index,Inflation,"inflation,unemployment",0.0075943976178464,0.0075943976178464,0.2137167417293044,0.0319776248073324,0.283220757098969,"Linked to inflation, unemployment; strongest target link is unemployment with Pearson -0.34. weak negative Pearson correlation (-0.34); Spearman -0.68; PCA loading signal 0.28; model importance signal 0.04",0.0165563817631196,0.179199577343727,0.58,1.1791995773437272,0.0089553104611447,0.0089553104611447,0.0201122432148635,0.0035558614517438,Increased: contribution aligned with forward FX returns.,0.020659548302913538,0.020659548302913538,2.065954830291354
FED,USD,core_pce_price_index_yoy,Core PCE Price Index (YoY),Inflation,"gdp_growth,inflation,unemployment",0.0338177576696018,0.0338177576696018,0.5462040937343144,0.0245309697460563,0.1842462934205236,"Linked to gdp_growth, inflation, unemployment; strongest target link is inflation with Pearson 0.97. strong positive Pearson correlation (0.97); Spearman 0.97; same macro theme; PCA loading signal 0.18; model importance signal 0.02",0.0379146897757035,0.1786848963317767,0.6,1.1786848963317766,0.0398604801929677,0.0398604801929677,0.0410004964488138,0.0030858066731103,Increased: contribution aligned with forward FX returns.,0.10174517220868579,0.10174517220868579,10.174517220868578
FED,USD,pce_price_index_yoy,PCE Price Index (YoY),Inflation,"gdp_growth,inflation,unemployment",0.032066575079085,0.032066575079085,0.5174606156072952,0.0,0.1851021978209598,"Linked to gdp_growth, inflation, unemployment; strongest target link is inflation with Pearson 0.94. strong positive Pearson correlation (0.94); Spearman 0.93; same macro theme; PCA loading signal 0.19",0.0359513560352249,0.1733034923212599,0.5555555555555556,1.17330349232126,0.0376238245270723,0.0376238245270723,0.0386998720648922,0.0027485160296672,Increased: contribution aligned with forward FX returns.,0.09603603587123122,0.09603603587123122,9.603603587123121
FED,USD,challenger_job_cuts,Challenger Job Cuts,Labor,"gdp_growth,inflation,unemployment",-0.0307760073811874,0.0307760073811874,0.5390707363073101,0.0158696841324651,0.1754474771620116,"Linked to gdp_growth, inflation, unemployment; strongest target link is unemployment with Pearson 0.85. strong positive Pearson correlation (0.85); Spearman 0.26; same macro theme; PCA loading signal 0.18; model importance signal 0.05",0.034504439466173,0.2224338754816088,0.6857142857142857,1.2224338754816089,-0.0376216339748355,0.0376216339748355,0.0386976188625031,0.00419317939633,Increased: contribution aligned with forward FX returns.,-0.0960304444153961,0.0960304444153961,9.603044441539609
FED,USD,avg_hourly_earnings_mom,Average Hourly Earnings (MoM),Labor,"gdp_growth,inflation,unemployment",-0.027816516082278,0.027816516082278,0.4418920825101191,0.0160324667602899,0.1916399285961332,"Linked to gdp_growth, inflation, unemployment; strongest target link is gdp_growth with Pearson -0.79. strong negative Pearson correlation (-0.79); Spearman -0.30; PCA loading signal 0.19; model importance signal 0.04",0.0311864136056676,0.2115866567615137,0.6486486486486487,1.2115866567615137,-0.0337021197228801,0.0337021197228801,0.0346660058615958,0.0034795922559282,Increased: contribution aligned with forward FX returns.,-0.08602575679976732,0.08602575679976732,8.60257567997673
FED,USD,cpi_headline_yoy,Headline CPI (YoY),Inflation,"gdp_growth,inflation,unemployment",0.0312952527000024,0.0312952527000024,0.4923434189033742,0.0134519581997755,0.196814318781092,"Linked to gdp_growth, inflation, unemployment; strongest target link is inflation with Pearson 0.93. strong positive Pearson correlation (0.93); Spearman 0.94; same macro theme; PCA loading signal 0.20",0.0350865899852198,0.0625406319524533,0.4444444444444444,1.0625406319524533,0.0332524775809723,0.0332524775809723,0.034203503880855,-0.0008830861043647,Mostly unchanged: validation signal was neutral.,0.08487803060732765,0.08487803060732765,8.487803060732766
FED,USD,ism_manufacturing_employment,ISM Manufacturing Employment,Growth,"gdp_growth,inflation,unemployment",0.0262720704770156,0.0262720704770156,0.4269073047964583,0.0,0.172621957616524,"Linked to gdp_growth, inflation, unemployment; strongest target link is gdp_growth with Pearson 0.25. weak positive Pearson correlation (0.25); Spearman 0.31; same macro theme; PCA loading signal 0.17",0.0294548624906861,0.2130449305249525,0.6666666666666666,1.2130449305249529,0.0318692019065381,0.0318692019065381,0.0327806662957881,0.0033258038051019,Increased: contribution aligned with forward FX returns.,0.08134717445541849,0.08134717445541849,8.134717445541849
FED,USD,adp_employment_change,ADP Employment Change,Labor,"gdp_growth,inflation,unemployment",0.0252209066947295,0.0252209066947295,0.5164281468457946,0.0239117161205247,0.0,"Linked to gdp_growth, inflation, unemployment; strongest target link is unemployment with Pearson -0.74. strong negative Pearson correlation (-0.74); Spearman 0.04; same macro theme; model importance signal 0.05",0.0282763529899022,0.2004471677444501,0.6285714285714286,1.20044716774445,0.0302763660096351,0.0302763660096351,0.0311422750315996,0.0028659220416974,Increased: contribution aligned with forward FX returns.,0.07728140901942747,0.07728140901942747,7.728140901942747
FED,USD,core_ppi_yoy,Core PPI (YoY),Inflation,"gdp_growth,inflation,unemployment",0.0280481159107002,0.0280481159107002,0.4313370388600848,0.0,0.173587180509985,"Linked to gdp_growth, inflation, unemployment; strongest target link is inflation with Pearson 0.79. strong positive Pearson correlation (0.79); Spearman 0.73; same macro theme; PCA loading signal 0.17",0.0314460711421762,0.0736186189677954,0.4444444444444444,1.0736186189677954,0.0301129794686946,0.0301129794686946,0.0309742156088535,-0.0004718555333226,Mostly unchanged: validation signal was neutral.,0.07686435955930819,0.07686435955930819,7.686435955930819
FED,USD,government_payrolls,Government Payrolls,Labor,"gdp_growth,inflation,unemployment",0.0272414042907323,0.0272414042907323,0.5178169433534426,0.0045927743082387,0.0,"Linked to gdp_growth, inflation, unemployment; strongest target link is unemployment with Pearson -0.92. strong negative Pearson correlation (-0.92); Spearman -0.49; same macro theme; model importance signal 0.01",0.0305416285381347,0.0957119007294335,0.5945945945945946,1.0957119007294336,0.0298487308739373,0.0298487308739373,0.0307024094610474,0.0001607809229126,Mostly unchanged: validation signal was neutral.,0.07618985642614653,0.07618985642614653,7.618985642614653
FED,USD,consumer_inflation_expectations,Consumer Inflation Expectations,Inflation,"gdp_growth,inflation,unemployment",0.0301243378304833,0.0301243378304833,0.4372666465708443,0.0233980433821301,0.2019174675314049,"Linked to gdp_growth, inflation, unemployment; strongest target link is inflation with Pearson 0.87. strong positive Pearson correlation (0.87); Spearman 0.89; same macro theme; PCA loading signal 0.20; model importance signal 0.07",0.0337738218689741,-0.0093298997729406,0.4594594594594595,0.9906701002270594,0.0298432807777987,0.0298432807777987,0.0306968034912675,-0.0030770183777066,Mostly unchanged: validation signal was neutral.,0.07617594487848099,0.07617594487848099,7.617594487848099
FED,USD,ppi_yoy,PPI (YoY),Inflation,"gdp_growth,inflation,unemployment",0.0270190124886076,0.0270190124886076,0.4073158597015374,0.016021166046589,0.1788593287047309,"Linked to gdp_growth, inflation, unemployment; strongest target link is inflation with Pearson 0.72. strong positive Pearson correlation (0.72); Spearman 0.66; same macro theme; PCA loading signal 0.18; model importance signal 0.05",0.0302922945560122,0.0777118071118918,0.4722222222222222,1.077711807111892,0.0291187087754761,0.0291187087754761,0.0299515086111175,-0.0003407859448946,Mostly unchanged: validation signal was neutral.,0.07432645127486627,0.07432645127486627,7.432645127486627
FED,USD,manufacturing_payrolls,Manufacturing Payrolls,Labor,"gdp_growth,inflation,unemployment",0.0261637375781504,0.0261637375781504,0.4949633334407852,0.0,0.0,"Linked to gdp_growth, inflation, unemployment; strongest target link is gdp_growth with Pearson 0.72. strong positive Pearson correlation (0.72); Spearman 0.52",0.0293334053469835,0.0945674570606978,0.5675675675675675,1.0945674570606978,0.0286379757081195,0.0286379757081195,0.0294570264993726,0.0001236211523891,Mostly unchanged: validation signal was neutral.,0.07309936448394407,0.07309936448394407,7.3099364483944065
RBA,AUD,cpi_headline_qoq,Headline CPI (QoQ),Inflation,"gdp_growth,inflation,unemployment",0.0400123339268463,0.0400123339268463,0.5856037209021868,0.0464949406273949,0.2075938071214254,"Linked to gdp_growth, inflation, unemployment; strongest target link is gdp_growth with Pearson 0.82. strong positive Pearson correlation (0.82); Spearman 0.58; PCA loading signal 0.21; model importance signal 0.10",0.0545572005518454,-0.0604323156484087,0.6,0.9395676843515912,0.0375942959331496,0.0375942959331496,0.0581798582784205,0.003622657726575,Mostly unchanged: validation signal was neutral.,0.10592582498531102,0.10592582498531102,10.592582498531101
RBA,AUD,rba_trimmed_mean_cpi_qoq,RBA Trimmed Mean CPI (QoQ),Inflation,"gdp_growth,inflation,unemployment",0.043711436451564,0.043711436451564,0.692920027277466,0.0,0.2827402185054314,"Linked to gdp_growth, inflation, unemployment; strongest target link is inflation with Pearson 0.91. strong positive Pearson correlation (0.91); Spearman 0.89; same macro theme; PCA loading signal 0.28",0.0596009622747138,-0.2041397034033431,0.4166666666666667,0.7958602965966569,0.0347881967790076,0.0347881967790076,0.0538372194006108,-0.005763742874103,Reduced: contribution moved against forward FX returns.,0.09801934980030887,0.09801934980030887,9.801934980030886
RBA,AUD,rba_weighted_median_cpi_yoy,RBA Weighted Median CPI (YoY),Inflation,"gdp_growth,inflation,unemployment",0.0416986835421516,0.0416986835421516,0.65902313075964,0.0085312468110721,0.2612950537863377,"Linked to gdp_growth, inflation, unemployment; strongest target link is inflation with Pearson 0.87. strong positive Pearson correlation (0.87); Spearman 0.88; same macro theme; PCA loading signal 0.26",0.0568565544043585,-0.1859741530954435,0.391304347826087,0.8140258469045565,0.033943806185205,0.033943806185205,0.0525304646427501,-0.0043260897616083,Reduced: contribution moved against forward FX returns.,0.09564019179140705,0.09564019179140705,9.564019179140706
RBA,AUD,producer_price_index_yoy,Producer Price Index (YoY),Inflation,"gdp_growth,inflation,unemployment",0.0450553928595812,0.0450553928595812,0.7152894238466954,0.0541844523281902,0.2956188215830626,"Linked to gdp_growth, inflation, unemployment; strongest target link is inflation with Pearson 0.87. strong positive Pearson correlation (0.87); Spearman 0.88; same macro theme; PCA loading signal 0.30; model importance signal 0.03",0.0614334597096095,-0.2491765909832963,0.4166666666666667,0.7508234090167036,0.0338286436614176,0.0338286436614176,0.0523522424112486,-0.0090812172983609,Reduced: contribution moved against forward FX returns.,0.09531570944543462,0.09531570944543462,9.531570944543462
RBA,AUD,producer_price_index_qoq,Producer Price Index (QoQ),Inflation,"gdp_growth,inflation,unemployment",0.0408671169500009,0.0408671169500009,0.6453622961961266,0.0220080476472785,0.2564639821788557,"Linked to gdp_growth, inflation, unemployment; strongest target link is inflation with Pearson 0.65. moderate positive Pearson correlation (0.65); Spearman 0.65; same macro theme; PCA loading signal 0.26; model importance signal 0.03",0.0557227053911237,-0.1767061164901606,0.5,0.8232938835098393,0.0336456474216171,0.0336456474216171,0.0520690426589241,-0.0036536627321996,Reduced: contribution moved against forward FX returns.,0.09480009857445179,0.09480009857445179,9.480009857445179
RBA,AUD,rba_weighted_median_cpi_qoq,RBA Weighted Median CPI (QoQ),Inflation,"gdp_growth,inflation,unemployment",0.0439751660633483,0.0439751660633483,0.692873555985989,0.0262460587658588,0.2903748810399528,"Linked to gdp_growth, inflation, unemployment; strongest target link is inflation with Pearson 0.92. strong positive Pearson correlation (0.92); Spearman 0.90; same macro theme; PCA loading signal 0.29; model importance signal 0.01",0.0599605601264134,-0.2554390780045036,0.3478260869565217,0.7445609219954964,0.0327421901890317,0.0327421901890317,0.0506708780584778,-0.0092896820679355,Reduced: contribution moved against forward FX returns.,0.09225451418923739,0.09225451418923739,9.225451418923738
RBA,AUD,rba_trimmed_mean_cpi_yoy,RBA Trimmed Mean CPI (YoY),Inflation,"inflation,unemployment",0.035904596074869,0.035904596074869,0.877483839351947,0.0117807476223452,0.2722453031235465,"Linked to inflation, unemployment; strongest target link is inflation with Pearson 0.93. strong positive Pearson correlation (0.93); Spearman 0.90; same macro theme; PCA loading signal 0.27; model importance signal 0.02",0.0489562606463036,-0.1820586337884314,0.375,0.8179413662115685,0.0293678543667528,0.0293678543667528,0.0454488523481659,-0.0035074082981376,Reduced: contribution moved against forward FX returns.,0.08274697330090786,0.08274697330090786,8.274697330090785
RBA,AUD,commodity_prices_yoy,Commodity Prices (YoY),Inflation,"gdp_growth,inflation,unemployment",0.0243150608532282,0.0243150608532282,0.2161822610401935,0.0080773408086815,0.2512596353643246,"Linked to gdp_growth, inflation, unemployment; strongest target link is inflation with Pearson 0.51. moderate positive Pearson correlation (0.51); Spearman 0.34; same macro theme; PCA loading signal 0.25; model importance signal 0.02",0.0331538183657374,-0.0012880210684563,0.4807692307692308,0.9987119789315436,0.0242837425425685,0.0242837425425685,0.0375808261473649,0.0044270077816274,Mostly unchanged: validation signal was neutral.,0.0684219613296256,0.0684219613296256,6.84219613296256
RBA,AUD,manufacturing_pmi,Manufacturing PMI,Growth,"gdp_growth,inflation,unemployment",0.0243728626962702,0.0243728626962702,0.1675272109548801,0.0115324598417914,0.3076420442377799,"Linked to gdp_growth, inflation, unemployment; strongest target link is gdp_growth with Pearson 0.04. weak positive Pearson correlation (0.04); Spearman 0.20; same macro theme; PCA loading signal 0.31; model importance signal 0.02",0.0332326317323577,-0.0168472410885754,0.603448275862069,0.9831527589114244,0.0239622472024074,0.0239622472024074,0.0370832891443843,0.0038506574120266,Mostly unchanged: validation signal was neutral.,0.06751611488962166,0.06751611488962166,6.7516114889621655
RBA,AUD,consumer_inflation_expectation,Consumer Inflation Expectation,Inflation,"gdp_growth,inflation,unemployment",0.0257081928874545,0.0257081928874545,0.5252616947094345,0.013644406586261,0.2264625412710353,"Linked to gdp_growth, inflation, unemployment; strongest target link is inflation with Pearson 0.72. strong positive Pearson correlation (0.72); Spearman 0.68; same macro theme; PCA loading signal 0.23; model importance signal 0.01",0.0350533672379788,-0.076015315306459,0.5,0.923984684693541,0.0237539764991554,0.0237539764991554,0.0367609753545399,0.0017076081165611,Mostly unchanged: validation signal was neutral.,0.06692929059847205,0.06692929059847205,6.692929059847205
RBA,AUD,services_pmi,Services PMI,Growth,"gdp_growth,inflation,unemployment",0.0253014920925555,0.0253014920925555,0.2487440762883005,0.0095080796756483,0.2662468412842586,"Linked to gdp_growth, inflation, unemployment; strongest target link is gdp_growth with Pearson 0.11. weak positive Pearson correlation (0.11); Spearman 0.19; same macro theme; PCA loading signal 0.27; model importance signal 0.03",0.0344988268087085,-0.0622974649247385,0.559322033898305,0.9377025350752616,0.023725273276376,0.023725273276376,0.0367165550670471,0.0022177282583386,Mostly unchanged: validation signal was neutral.,0.06684841629354953,0.06684841629354953,6.684841629354953
RBA,AUD,nab_business_confidence,NAB Business Confidence,Sentiment,"gdp_growth,inflation,unemployment",0.0221979056061313,0.0221979056061313,0.2371215911903376,0.0033822962747889,0.1734472765812273,"Linked to gdp_growth, inflation, unemployment; strongest target link is inflation with Pearson 0.48. moderate positive Pearson correlation (0.48); Spearman 0.37; PCA loading signal 0.17; model importance signal 0.01",0.030267056907972,0.0485516042417281,0.5352112676056338,1.0485516042417282,0.0232756495341154,0.0232756495341154,0.0360207302097376,0.0057536733017655,Mostly unchanged: validation signal was neutral.,0.06558155480167249,0.06558155480167249,6.558155480167249
RBNZ,NZD,labour_cost_index_qoq,Labour Cost Index (QoQ),Labor,"gdp_growth,inflation,unemployment",0.0578784331686424,0.0578784331686424,0.6054194982913388,0.0258528800078136,0.3532126742276502,"Linked to gdp_growth, inflation, unemployment; strongest target link is unemployment with Pearson -0.64. moderate negative Pearson correlation (-0.64); Spearman -0.66; same macro theme; PCA loading signal 0.35; model importance signal 0.01",0.154841538899597,-0.1167336552444098,0.375,0.8832663447555901,0.0511220721050475,0.0511220721050475,0.1467486498096261,-0.0080928890899709,Reduced: contribution moved against forward FX returns.,0.147087400628466,0.147087400628466,14.708740062846601
RBNZ,NZD,cpi_headline_qoq,Headline CPI (QoQ),Inflation,"gdp_growth,inflation,unemployment",0.0471236561882754,0.0471236561882754,0.6309591173873219,0.1597451194917928,0.3694991761884383,"Linked to gdp_growth, inflation, unemployment; strongest target link is inflation with Pearson 0.75. strong positive Pearson correlation (0.75); Spearman 0.72; same macro theme; PCA loading signal 0.37; model importance signal 0.05",0.1260694017322039,0.023982239632774,0.52,1.023982239632774,0.0482537870033551,0.0482537870033551,0.1385150835903715,0.0124456818581676,Mostly unchanged: validation signal was neutral.,0.13883482825615726,0.13883482825615726,13.883482825615726
RBNZ,NZD,labour_cost_index_yoy,Labour Cost Index (YoY),Labor,"gdp_growth,inflation,unemployment",0.0520520325610914,0.0520520325610914,0.5207101119296946,0.0193690001337467,0.3190101702958986,"Linked to gdp_growth, inflation, unemployment; strongest target link is unemployment with Pearson -0.56. moderate negative Pearson correlation (-0.56); Spearman -0.57; same macro theme; PCA loading signal 0.32; model importance signal 0.03",0.1392542331117907,-0.156992942097589,0.375,0.8430070579024109,0.0438802308271661,0.0438802308271661,0.1259605560195121,-0.0132936770922786,Reduced: contribution moved against forward FX returns.,0.12625132013590057,0.12625132013590057,12.625132013590058
RBNZ,NZD,balance_of_trade,Balance of Trade,Growth,"inflation,unemployment",-0.0438578341404135,0.0438578341404135,0.4435883992091451,0.0464032468198929,0.227155757833053,"Linked to inflation, unemployment; strongest target link is inflation with Pearson -0.50. moderate negative Pearson correlation (-0.50); Spearman -0.37; PCA loading signal 0.23; model importance signal 0.06",0.1173323837450418,-0.0645879108696899,0.4933333333333333,0.93541208913031,-0.0410251482580148,0.0410251482580148,0.1177648883780083,0.0004325046329664,Mostly unchanged: validation signal was neutral.,-0.11803673382544771,0.11803673382544771,11.80367338254477
RBNZ,NZD,participation_rate,Labor Force Participation Rate,Labor,"gdp_growth,inflation,unemployment",0.044673495360336,0.044673495360336,0.5043308617834614,0.0276916595019425,0.3646882570921226,"Linked to gdp_growth, inflation, unemployment; strongest target link is inflation with Pearson 0.69. moderate positive Pearson correlation (0.69); Spearman 0.72; PCA loading signal 0.36; model importance signal 0.01",0.1195145132810216,-0.0846580673685709,0.4166666666666667,0.915341932631429,0.0408915235805311,0.0408915235805311,0.1173813115745939,-0.0021332017064277,Mostly unchanged: validation signal was neutral.,0.11765227158317967,0.11765227158317967,11.765227158317968
RBNZ,NZD,exports,Exports,Growth,"gdp_growth,inflation,unemployment",0.0365675108060543,0.0365675108060543,0.1611131017697592,0.0192357574655773,0.3726955334793356,"Linked to gdp_growth, inflation, unemployment; strongest target link is gdp_growth with Pearson 0.14. weak positive Pearson correlation (0.14); Spearman 0.23; same macro theme; PCA loading signal 0.37; model importance signal 0.04",0.0978286615057295,-0.0127791012506634,0.48,0.9872208987493364,0.036100210882979,0.036100210882979,0.1036275915036099,0.0057989299978803,Mostly unchanged: validation signal was neutral.,0.10386680277759268,0.10386680277759268,10.386680277759268
RBNZ,NZD,employment_change_qoq,Employment Change (QoQ),Labor,"gdp_growth,inflation,unemployment",0.0330533022073829,0.0330533022073829,0.347485914784761,0.0567165616180867,0.4463998715192521,"Linked to gdp_growth, inflation, unemployment; strongest target link is unemployment with Pearson -0.45. moderate negative Pearson correlation (-0.45); Spearman -0.38; same macro theme; PCA loading signal 0.45; model importance signal 0.02",0.0884271376972499,-0.0765655312326836,0.4090909090909091,0.9234344687673164,0.0305225585648802,0.0305225585648802,0.0876166413780627,-0.0008104963191871,Mostly unchanged: validation signal was neutral.,0.0878188933854871,0.0878188933854871,8.781889338548709
RBNZ,NZD,business_confidence,Business Confidence,Growth,"gdp_growth,inflation,unemployment",-0.0225399022827005,0.0225399022827005,0.4591724134905908,0.0368354623773723,0.3009365416206782,"Linked to gdp_growth, inflation, unemployment; strongest target link is unemployment with Pearson 0.72. strong positive Pearson correlation (0.72); Spearman 0.68; PCA loading signal 0.30; model importance signal 0.04",0.0603007539255707,0.0050587768225178,0.5540540540540541,1.005058776822518,-0.0226539266179501,0.0226539266179501,0.0650293113557558,0.004728557430185,Mostly unchanged: validation signal was neutral.,-0.06517942334996439,0.06517942334996439,6.517942334996439
RBNZ,NZD,unemployment_rate,Unemployment Rate,Labor,"gdp_growth,inflation",-0.0138275286158981,0.0138275286158981,0.594177756027507,0.075676164481863,0.3784887413353238,"Linked to gdp_growth, inflation; strongest target link is inflation with Pearson -0.80. strong negative Pearson correlation (-0.80); Spearman -0.76; PCA loading signal 0.38; model importance signal 0.13",0.0369926359931921,-0.1325144843316439,0.5,0.8674855156683561,-0.0119951807917813,0.0119951807917813,0.0344328098008077,-0.0025598261923844,Reduced: contribution moved against forward FX returns.,-0.03451229361568494,0.03451229361568494,3.451229361568494
RBNZ,NZD,credit_card_spending_yoy,Credit Card Spending (YoY),Growth,"gdp_growth,inflation,unemployment",0.0085465090645354,0.0085465090645354,0.1647082371133109,0.0232184955955724,0.2952980474629851,"Linked to gdp_growth, inflation, unemployment; strongest target link is gdp_growth with Pearson -0.10. weak negative Pearson correlation (-0.10); Spearman -0.10; same macro theme; PCA loading signal 0.30; model importance signal 0.03",0.0228643821769694,0.0200394139328831,0.5396825396825397,1.0200394139328832,0.0087177760973608,0.0087177760973608,0.0250248438482997,0.0021604616713302,Mostly unchanged: validation signal was neutral.,0.02508261055590445,0.02508261055590445,2.5082610555904448
RBNZ,NZD,cpi_headline_yoy,Headline CPI (YoY),Inflation,"gdp_growth,unemployment",0.0089108810083887,0.0089108810083887,0.6522158992530557,0.0297150450364548,0.3671195894021882,"Linked to gdp_growth, unemployment; strongest target link is unemployment with Pearson -0.80. strong negative Pearson correlation (-0.80); Spearman -0.76; PCA loading signal 0.37; model importance signal 0.03",0.0238391824510833,-0.0885520005367538,0.44,0.9114479994632462,0.0081218046685509,0.0081218046685509,0.0233140758981419,-0.0005251065529413,Mostly unchanged: validation signal was neutral.,0.023367893512895036,0.023367893512895036,2.3367893512895037
RBNZ,NZD,capacity_utilization,Capacity Utilization,Growth,"gdp_growth,inflation,unemployment",0.0039572103253784,0.0039572103253784,0.1792661999831315,0.0283277634671217,0.4462103334839835,"Linked to gdp_growth, inflation, unemployment; strongest target link is gdp_growth with Pearson -0.20. weak negative Pearson correlation (-0.20); Spearman -0.24; same macro theme; PCA loading signal 0.45; model importance signal 0.03",0.010586681480226,0.0811482647580567,0.64,1.0811482647580568,0.0042783310765655,0.0042783310765655,0.0122811788151788,0.0016944973349528,Mostly unchanged: validation signal was neutral.,0.012309528373320252,0.012309528373320252,1.230952837332025
SNB,CHF,producer_import_prices_yoy,Producer & Import Prices (YoY),Inflation,"gdp_growth,inflation,unemployment",0.1188638136623743,0.1188638136623743,0.4526325956728032,0.0627465875559394,0.3653700866721592,"Linked to gdp_growth, inflation, unemployment; strongest target link is inflation with Pearson 0.74. strong positive Pearson correlation (0.74); Spearman 0.74; same macro theme; PCA loading signal 0.37; model importance signal 0.11",0.1876432788360071,-0.0604243449299612,0.4666666666666667,0.9395756550700388,0.1116815455859484,0.1116815455859484,0.1818383828365504,-0.0058048959994567,Mostly unchanged: validation signal was neutral.,0.18183838283655054,0.18183838283655054,18.183838283655053
SNB,CHF,balance_of_trade,Balance of Trade,Growth,"gdp_growth,inflation,unemployment",-0.0855801148316991,0.0855801148316991,0.1944530078439847,0.1300884448207719,0.2539915897582966,"Linked to gdp_growth, inflation, unemployment; strongest target link is gdp_growth with Pearson -0.21. weak negative Pearson correlation (-0.21); Spearman -0.24; same macro theme; PCA loading signal 0.25; model importance signal 0.33",0.1351002702621955,0.0874696697494561,0.5333333333333333,1.087469669749456,-0.0930657792131483,0.0930657792131483,0.1515284436721796,0.0164281734099841,Mostly unchanged: validation signal was neutral.,-0.15152844367217969,0.15152844367217969,15.152844367217968
SNB,CHF,cpi_headline_yoy,Headline CPI (YoY),Inflation,"gdp_growth,unemployment",0.0905546237585496,0.0905546237585496,0.4914468860634773,0.1611666752137849,0.5163344998946099,"Linked to gdp_growth, unemployment; strongest target link is unemployment with Pearson -0.87. strong negative Pearson correlation (-0.87); Spearman -0.90; PCA loading signal 0.52; model importance signal 0.28",0.1429532335558399,-0.0205745651191778,0.4931506849315068,0.979425434880822,0.0886915017551866,0.0886915017551866,0.1444063042456439,0.0014530706898039,Mostly unchanged: validation signal was neutral.,0.14440630424564393,0.14440630424564393,14.440630424564393
SNB,CHF,unemployment_rate,Unemployment Rate,Labor,"gdp_growth,inflation",-0.0707316624874391,0.0707316624874391,0.4612377700717397,0.0428912259196567,0.4832177752201831,"Linked to gdp_growth, inflation; strongest target link is inflation with Pearson -0.87. strong negative Pearson correlation (-0.87); Spearman -0.90; PCA loading signal 0.48; model importance signal 0.04",0.1116598959576052,0.0193820670552312,0.4729729729729729,1.0193820670552312,-0.0721025883126986,0.0721025883126986,0.1173964596238565,0.0057365636662513,Mostly unchanged: validation signal was neutral.,-0.11739645962385653,0.11739645962385653,11.739645962385653
SNB,CHF,economic_sentiment_index,Economic Sentiment Index,Sentiment,"gdp_growth,inflation,unemployment",-0.0709939613611711,0.0709939613611711,0.5205746210066412,0.0428397878421625,0.4509574005699118,"Linked to gdp_growth, inflation, unemployment; strongest target link is unemployment with Pearson 0.71. strong positive Pearson correlation (0.71); Spearman 0.68; PCA loading signal 0.45; model importance signal 0.04",0.1120739716900385,0.0044430496354858,0.4459459459459459,1.004443049635486,-0.0713093910553186,0.0713093910553186,0.1161049865716558,0.0040310148816173,Mostly unchanged: validation signal was neutral.,-0.11610498657165591,0.11610498657165591,11.610498657165591
SNB,CHF,cpi_headline_mom,Headline CPI (MoM),Inflation,"gdp_growth,inflation,unemployment",0.0867072488207243,0.0867072488207243,0.2857690063032573,0.0238242965440426,0.3152657194908059,"Linked to gdp_growth, inflation, unemployment; strongest target link is inflation with Pearson 0.43. moderate positive Pearson correlation (0.43); Spearman 0.38; same macro theme; PCA loading signal 0.32; model importance signal 0.01",0.1368796100870892,-0.2115908728810082,0.4035087719298245,0.7884091271189918,0.0683607863576365,0.0683607863576365,0.1113041082614775,-0.0255755018256116,Reduced: contribution moved against forward FX returns.,0.11130410826147762,0.11130410826147762,11.130410826147761
SNB,CHF,producer_import_prices_mom,Producer & Import Prices (MoM),Inflation,"gdp_growth,inflation,unemployment",0.0567445227297374,0.0567445227297374,0.2415187321790883,0.0371202807272255,0.526690470992808,"Linked to gdp_growth, inflation, unemployment; strongest target link is gdp_growth with Pearson 0.50. moderate positive Pearson correlation (0.50); Spearman 0.47; PCA loading signal 0.53; model importance signal 0.05",0.0895792249375114,-0.0921411839026364,0.4626865671641791,0.9078588160973636,0.0515160152254293,0.0515160152254293,0.0838776796079172,-0.0057015453295941,Mostly unchanged: validation signal was neutral.,0.08387767960791721,0.08387767960791721,8.387767960791722
